"time","resistor.v","resistor.i","resistor.LossPower"
4.888,43.56385245246072,4.356385245246072,189.7809240499768
4.8882,41.86389012057067,4.186389012057067,175.2585296027215
4.8884,39.92604874935572,3.992604874935572,159.4089368735929
4.8886,37.76133955121092,3.776133955121092,142.5918764701846
4.8888,35.38206277048778,3.538206277048778,125.1890365894737
4.889,32.80173804104193,3.280173804104193,107.5954018513137
4.8892,30.03502713858136,3.003502713858136,90.2102855215319
4.8894,27.09765106057881,2.709765106057881,73.42826930008877
4.8896,24.00630063485902,2.400630063485902,57.63024701712326
4.8898,20.77854152533972,2.077854152533972,43.17477879202672
4.89,17.43271462290553,1.743271462290553,30.38995391236644
4.8902,13.98783153339731,1.398783153339731,19.56594310067041
4.8904,10.46346661534137,1.046346661534137,10.94841336103633
4.8906,6.879646079317739,0.6879646079317739,4.732953017667194
4.8908,3.256733909551471,0.3256733909551471,1.060631575762241
4.891,-0.3846837296202885,-0.03846837296202885,0.01479815718345752
4.8912,-4.023915397921652,-0.4023915397921652,1.619189512963097
4.8914,-7.640282551459793,-0.7640282551459794,5.837391746614097
4.8916,-11.21323622117344,-1.121323622117343,12.57366665518359
4.8918,-14.72247415957289,-1.472247415957289,21.67512453792916
